CID,MenteeID,MentorID,MentorshipType,Institution,InstitutionMAGID,StartYear,StopYear,NumOfMenteesOfTheMentor,NumOfMenteesOfTheMentor10,NumOfMenteesOfTheMenteeIn20,BigOrSmall,Survival0,Survival1,TotalPubsOfMentor,YearOfTheFirstPubsOfMentorPubs,YearlyPubsOfMentor,TotalCitationOfMentor,YearlyCitationOfMentor,TotalCollaOfMentor,YearllyCollaOfMentor,YearOfTheFirstPubsOfMenteePubs,First5YearPubsOfMentee,First5YearCitationOfMentee,First5YearCollaOfMentee,YearlyPubsOfMentee,YearlyCitationOfMentee,BirthYearOfMentee,CareerAgeOfMentorInTraining,PubsOfMentorInTraning,CollaPubsOfWithMentor,S_Or_DP
14230,10499,52612,1,"University of Illinois, Urbana-Champaign",157725225.0,-1,1949,2,1,4,0,1,1,8,1937.0,0.24242424242424246,1473,44.63636363636363,8,0.24242424242424246,1962.0,3,707,8,0.7307692307692307,27.538461538461537,1949.0,12.0,1,0,1
14248,10593,24297,2,Yale University,32971472.0,1982,1983,39,20,0,1,0,0,254,1974.0,5.291666666666667,22480,468.33333333333326,219,4.5625,1979.0,22,765,20,11.372093023255816,549.4418604651163,1979.0,9.0,48,2,1
14264,10521,10499,1,"University of California, Berkeley",95457486.0,-1,1959,8,2,0,-1,0,0,38,1962.0,0.7307692307692307,1432,27.538461538461537,51,0.9807692307692308,-1.0,0,0,0,0.0,0.0,1959.0,-3.0,0,0,0
14477,23706,24297,2,Yale University,32971472.0,1984,1988,39,20,0,1,0,0,254,1974.0,5.291666666666667,22480,468.33333333333326,219,4.5625,1986.0,7,360,7,1.0,45.375,1986.0,14.0,64,6,0
14678,10783,50320,1,Columbia University,78577930.0,-1,1952,5,2,1,-1,1,1,43,1936.0,0.9148936170212766,1683,35.808510638297875,32,0.6808510638297872,1951.0,1,5,3,0.3333333333333333,12.666666666666664,1951.0,16.0,11,1,1
14970,10221,13745,1,"University of California, Berkeley",95457486.0,-1,1982,64,10,0,1,0,0,623,1968.0,11.537037037037035,25234,467.2962962962963,828,15.333333333333336,1978.0,22,1670,34,2.9444444444444446,123.44444444444444,1978.0,14.0,51,14,1
14971,30567,52672,2,"University of Illinois, Urbana-Champaign",157725225.0,-1,1990,14,2,0,-1,0,0,203,1951.0,3.171875,11740,183.4375,192,3.0,1983.0,15,595,23,1.1052631578947372,34.05263157894737,1983.0,39.0,37,0,1
15122,11069,4062,1,Utrecht University,193662353.0,-1,1983,4,2,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1981.0,6,44,3,8.075,123.975,1981.0,-1.0,0,0,1
15192,16120,65642,2,National Institutes of Health,1299303238.0,1977,1978,3,1,0,-1,0,0,160,1971.0,3.26530612244898,12619,257.53061224489795,215,4.387755102040817,1976.0,5,51,8,0.7586206896551724,44.137931034482754,1976.0,7.0,11,0,1
15362,2299,2292,1,University of Amsterdam,887064364.0,-1,1953,4,4,4,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1980.0,1,1,2,1.0,1.0,1953.0,-1.0,0,0,0
15499,10100,49732,1,Delft University of Technology,98358874.0,-1,1971,4,3,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,2007.0,1,0,5,1.0,0.0,1971.0,-1.0,0,0,0
15699,1774,11451,1,Stanford University,97018004.0,1988,1992,25,7,0,1,0,0,477,1976.0,10.369565217391305,41875,910.3260869565216,777,16.891304347826086,1989.0,10,687,22,3.09375,261.09375,1989.0,16.0,72,8,1
15924,10264,1216,1,Leiden University,121797337.0,-1,1974,24,13,0,1,0,0,0,-1.0,0.0,0,0.0,0,0.0,1977.0,3,12,2,2.590909090909091,46.65909090909091,1974.0,-1.0,0,0,1
16078,32787,1216,1,Leiden University,121797337.0,-1,1961,24,5,0,1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1961.0,-1.0,0,0,0
16132,4513,23348,1,Leiden University,121797337.0,-1,1945,15,6,5,1,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1945.0,-1.0,0,0,0
17001,2516,12407,1,University of Chicago,40347166.0,1989,1991,18,6,1,1,1,1,293,1959.0,4.650793650793651,26332,417.96825396825403,181,2.873015873015873,1989.0,12,1232,17,4.454545454545454,209.7878787878788,1989.0,32.0,48,0,1
17002,2516,12408,2,Rockefeller University,83399316.0,1992,1993,2,2,1,-1,1,1,7,1982.0,1.1666666666666667,186,31.0,5,0.8333333333333334,1989.0,12,1232,17,4.454545454545454,209.7878787878788,1989.0,11.0,0,0,1
17003,2516,8956,2,Rockefeller University,83399316.0,1992,1993,7,4,1,1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1989.0,12,1232,17,4.454545454545454,209.7878787878788,1989.0,-1.0,0,0,1
17158,4139,4140,1,Columbia University,78577930.0,-1,1934,5,3,5,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1934.0,5,475,6,0.56,14.08,1934.0,-1.0,0,0,1
17239,12561,24297,2,Bell Laboratories,,1972,1974,39,6,0,1,0,0,254,1974.0,5.291666666666667,22480,468.33333333333326,219,4.5625,1972.0,11,305,25,3.435897435897436,98.3846153846154,1972.0,0.0,2,0,1
17439,12702,659,1,Brown University,27804330.0,-1,1980,14,3,0,1,0,0,254,1953.0,3.681159420289855,19328,280.1159420289855,132,1.9130434782608696,1977.0,7,2328,8,1.5882352941176472,216.44117647058826,1977.0,27.0,12,1,1
17988,13141,3611,2,Universität Zürich,202697423.0,1912,1914,21,6,13,1,1,1,638,1901.0,5.2727272727272725,59148,488.82644628099166,242,2.0,1989.0,1,0,1,1.0,0.0,1914.0,13.0,58,0,0
18769,34181,4533,1,Leiden University,121797337.0,-1,1975,10,7,0,1,0,0,0,-1.0,0.0,0,0.0,0,0.0,1982.0,2,55,5,1.7272727272727273,49.59090909090909,1975.0,-1.0,0,0,1
18909,13745,13674,1,Massachusetts Institute of Technology,63966007.0,-1,1972,3,1,19,-1,1,1,50,1967.0,2.5,7440,372.0,37,1.85,1968.0,30,4025,18,11.537037037037035,467.2962962962963,1968.0,5.0,31,19,1
19012,27954,13745,2,"University of California, Berkeley",95457486.0,1985,1987,64,10,0,1,0,0,623,1968.0,11.537037037037035,25234,467.2962962962963,828,15.333333333333336,2012.0,1,0,2,1.0,0.0,1987.0,19.0,100,0,0
19652,13745,66135,0,"Hebrew University, Jerusalem",197251160.0,-1,1967,1,1,14,-1,1,1,315,1959.0,5.943396226415095,3510,66.22641509433963,246,4.6415094339622645,1968.0,30,4025,18,11.537037037037035,467.2962962962963,1967.0,8.0,17,3,1
19684,14424,14425,1,Syracuse University,70983195.0,-1,1984,2,1,0,-1,0,0,96,1980.0,2.4615384615384617,1224,31.384615384615387,130,3.333333333333333,1983.0,7,323,9,1.4210526315789471,29.447368421052627,1983.0,4.0,24,5,1
19686,14425,464,2,California Institute of Technology,122411786.0,1971,1974,24,4,1,1,1,1,4,1966.0,0.08333333333333333,40,0.8333333333333334,12,0.25,1980.0,19,400,17,2.4615384615384617,31.384615384615387,1974.0,8.0,0,0,1
20028,76878,14775,1,Rice University,74775410.0,-1,1967,3,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,1967.0,3,16,2,1.42,210.38,1967.0,-1.0,0,0,1
20033,14775,14778,1,Duke University,170897317.0,-1,1956,11,3,2,-1,1,1,83,1946.0,1.3174603174603174,2349,37.285714285714285,135,2.142857142857143,-1.0,0,0,0,0.0,0.0,1956.0,10.0,5,0,0
20092,14814,13139,1,"University of Cambridge, UK",241749.0,-1,1903,35,14,3,1,1,1,47,1881.0,0.3481481481481481,1631,12.08148148148148,12,0.08888888888888889,1896.0,7,163,1,0.20535714285714285,8.214285714285714,1896.0,22.0,3,0,1
20160,1942,14850,2,University of Cambridge,241749.0,1906,1908,1,1,21,0,1,1,70,1881.0,0.5263157894736842,423,3.180451127819549,2,0.015037593984962403,1906.0,4,315,1,3.5565217391304347,455.69565217391306,1906.0,27.0,1,0,1
20722,10431,13140,1,University of Cambridge,241749.0,-1,1935,48,14,6,1,1,1,1,2007.0,1.0,0,0.0,4,4.0,-1.0,0,0,0,0.0,0.0,1935.0,-72.0,0,0,0
20723,737,24527,2,Harvard University,136199984.0,-1,1948,14,10,0,1,1,0,103,1937.0,1.3205128205128205,22995,294.8076923076923,46,0.5897435897435898,-1.0,0,0,0,0.0,0.0,1948.0,11.0,9,0,0
20778,2881,245,1,"University of California, Berkeley",95457486.0,1987,1991,17,5,0,1,0,0,301,1938.0,3.583333333333333,23815,283.5119047619048,185,2.202380952380953,1993.0,11,1871,15,3.034482758620689,191.58620689655172,1991.0,53.0,35,0,1
21755,15981,1216,1,Leiden University,121797337.0,-1,1970,24,19,0,1,0,0,0,-1.0,0.0,0,0.0,0,0.0,2007.0,1,1,1,1.0,1.0,1970.0,-1.0,0,0,0
21894,16077,1059,2,Helmholtz Institute (Utrecht University - NL),,-1,1995,3,2,0,-1,0,0,521,1967.0,9.472727272727274,21129,384.1636363636364,218,3.963636363636364,1990.0,9,229,6,4.40625,138.8125,1990.0,28.0,111,1,1
23484,10377,766,1,Delft University of Technology,98358874.0,-1,1972,5,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,1997.0,20,624,48,3.583333333333333,82.0,1972.0,-1.0,0,0,1
23731,10094,49732,1,Delft University of Technology,98358874.0,-1,1968,4,3,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,1989.0,2,37,7,0.8518518518518519,10.370370370370368,1968.0,-1.0,0,0,1
24351,17772,733,2,University of São Paulo,17974374.0,1993,1994,8,2,0,-1,0,0,272,1962.0,4.689655172413794,10198,175.8275862068965,179,3.0862068965517233,-1.0,0,0,0,0.0,0.0,1994.0,32.0,42,0,0
24361,17780,24297,2,Yale University,32971472.0,1982,1984,39,23,0,1,0,0,254,1974.0,5.291666666666667,22480,468.33333333333326,219,4.5625,1983.0,8,743,12,0.625,53.125,1983.0,10.0,58,4,1
25353,18458,1058,1,Utrecht University,193662353.0,-1,1973,5,4,0,1,0,0,58,1947.0,0.90625,2376,37.125,51,0.796875,1981.0,4,20,9,1.0,5.0,1973.0,26.0,12,0,0
25354,10289,1058,1,TNO-Human Factors,,-1,1974,5,4,0,1,0,0,58,1947.0,0.90625,2376,37.125,51,0.796875,-1.0,0,0,0,0.0,0.0,1974.0,27.0,11,0,0
25355,6841,1058,1,Utrecht University,193662353.0,-1,1984,5,1,0,-1,0,0,58,1947.0,0.90625,2376,37.125,51,0.796875,1979.0,3,270,4,2.6511627906976742,86.88372093023256,1979.0,37.0,6,0,1
25729,4534,4531,1,Leiden University,121797337.0,-1,1989,2,1,0,-1,0,0,455,1968.0,8.584905660377359,11488,216.75471698113208,1032,19.471698113207548,-1.0,0,0,0,0.0,0.0,1989.0,21.0,10,0,0
25731,4502,4513,1,Leiden University,121797337.0,-1,1974,11,8,0,1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1974.0,-1.0,0,0,0
26630,9,2505,0,"University of California, Berkeley",95457486.0,-1,1942,8,1,1,0,1,1,143,1946.0,2.9183673469387754,4952,101.06122448979592,263,5.367346938775509,1963.0,6,240,8,2.5128205128205128,134.61538461538458,1942.0,-4.0,0,0,1
26789,4227,27341,1,Vrije Universiteit Amsterdam,865915315.0,-1,1984,7,3,0,1,0,0,1,1984.0,1.0,65,65.0,4,4.0,2008.0,109,4774,294,19.571428571428573,572.6428571428571,1984.0,0.0,1,0,1
27064,24214,33937,1,Université Libre de Bruxelles,132053463.0,-1,1976,1,1,0,-1,1,0,53,1954.0,0.7910447761194029,5468,81.61194029850745,42,0.6268656716417911,1985.0,36,262,87,2.90625,56.75,1976.0,22.0,6,0,1
27146,4536,91739,1,Delft University of Technology,98358874.0,-1,1930,1,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1930.0,-1.0,0,0,0
27638,20086,962,1,Delft University of Technology,98358874.0,-1,1993,3,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,1991.0,13,1151,33,3.7096774193548394,346.22580645161287,1991.0,-1.0,0,0,1
27922,20268,1216,1,Leiden University,121797337.0,-1,1968,24,14,1,1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1980.0,1,43,3,1.0,43.0,1968.0,-1.0,0,0,0
28098,91581,13745,2,"University of California, Berkeley",95457486.0,1976,1977,64,3,0,1,0,0,623,1968.0,11.537037037037035,25234,467.2962962962963,828,15.333333333333336,1975.0,6,475,9,2.782608695652174,90.0,1975.0,9.0,26,1,1
28739,20839,3211,1,Ludwig-Maximilians-Universität München,8204097.0,-1,1908,40,8,14,1,1,1,121,1891.0,0.968,7047,56.376000000000005,36,0.28800000000000003,1909.0,6,1442,3,1.1833333333333331,139.93333333333334,1908.0,17.0,4,0,1
29424,4000,24297,2,Bell Laboratories,,1972,1974,39,6,1,1,1,1,254,1974.0,5.291666666666667,22480,468.33333333333326,219,4.5625,-1.0,0,0,0,0.0,0.0,1974.0,0.0,2,0,0
29528,4533,51251,1,University of Groningen,169381384.0,-1,1950,1,1,5,0,1,1,147,1951.0,2.333333333333333,11514,182.76190476190484,118,1.8730158730158732,-1.0,0,0,0,0.0,0.0,1950.0,-1.0,1,0,0
29935,11375,1716,3,University College London,45129253.0,1929,1930,15,6,0,1,0,0,139,1909.0,2.2419354838709675,13342,215.19354838709683,41,0.6612903225806451,-1.0,0,0,0,0.0,0.0,1930.0,21.0,39,0,0
30114,21711,1716,3,University College London,45129253.0,1922,1924,15,9,0,1,0,0,139,1909.0,2.2419354838709675,13342,215.19354838709683,41,0.6612903225806451,1916.0,11,108,5,1.7708333333333333,74.9375,1916.0,15.0,21,0,1
30191,21746,1716,2,University College London,45129253.0,1924,1924,15,9,0,1,0,0,139,1909.0,2.2419354838709675,13342,215.19354838709683,41,0.6612903225806451,1920.0,4,331,2,0.8461538461538461,40.92307692307692,1920.0,15.0,21,0,1
30252,513,24297,2,Bell Laboratories,,1966,1968,39,4,0,1,0,0,254,1974.0,5.291666666666667,22480,468.33333333333326,219,4.5625,1970.0,2,124,2,1.3617021276595744,107.08510638297872,1968.0,-6.0,0,0,1
30253,442,24297,1,Yale University,32971472.0,-1,1986,39,21,0,1,0,0,254,1974.0,5.291666666666667,22480,468.33333333333326,219,4.5625,1983.0,15,620,26,3.333333333333333,146.22222222222226,1983.0,12.0,66,11,1
30254,9521,24297,2,Yale University,32971472.0,1981,1983,39,20,0,1,0,0,254,1974.0,5.291666666666667,22480,468.33333333333326,219,4.5625,1983.0,1,156,3,1.0,156.0,1983.0,9.0,48,1,0
30624,22011,24297,1,Yale University,32971472.0,-1,1990,39,16,0,1,0,0,254,1974.0,5.291666666666667,22480,468.33333333333326,219,4.5625,1989.0,7,46,22,3.212121212121212,302.6363636363636,1989.0,16.0,69,1,1
30876,22154,1716,1,University College London,45129253.0,1927,1928,15,8,0,1,0,0,139,1909.0,2.2419354838709675,13342,215.19354838709683,41,0.6612903225806451,1928.0,2,64,3,0.5,16.0,1928.0,19.0,30,0,0
31804,5635,22785,1,"University of California, Berkeley",95457486.0,1935,1939,5,3,5,-1,1,1,35,1922.0,0.7,539,10.78,15,0.3,-1.0,0,0,0,0.0,0.0,1939.0,17.0,2,0,0
31805,22786,22785,1,"University of California, Berkeley",95457486.0,-1,1943,5,3,1,-1,1,1,35,1922.0,0.7,539,10.78,15,0.3,1950.0,1,4,1,1.0,4.0,1943.0,21.0,1,0,0
32118,22984,1212,2,Cornell University,205783295.0,1974,1977,28,5,4,1,1,1,408,1956.0,6.476190476190476,56925,903.5714285714287,469,7.4444444444444455,1941.0,1,11,1,1.6049382716049383,137.79012345679013,1941.0,21.0,32,6,1
1588229,4385,1716,1,University College London,45129253.0,-1,1952,15,1,0,0,0,0,139,1909.0,2.2419354838709675,13342,215.19354838709683,41,0.6612903225806451,1971.0,1,15,1,0.2727272727272727,5.8181818181818175,1952.0,43.0,34,0,1
32423,3204,23202,1,Cornell University,205783295.0,-1,1975,11,3,5,-1,1,1,466,1956.0,7.28125,34303,535.984375,237,3.703125,-1.0,0,0,0,0.0,0.0,1975.0,19.0,59,0,0
32640,23345,23346,1,Leiden University,121797337.0,-1,1929,23,11,0,1,0,0,0,-1.0,0.0,0,0.0,0,0.0,1927.0,6,63,2,2.9318181818181817,73.4090909090909,1927.0,-1.0,0,0,1
32643,23348,23346,1,Leiden University,121797337.0,-1,1919,23,9,8,1,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1919.0,-1.0,0,0,0
32890,23497,23498,1,Eindhoven University of Technology,83019370.0,-1,1965,3,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1965.0,-1.0,0,0,0
32942,23531,1067,1,Utrecht University,193662353.0,-1,1949,8,6,0,1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1949.0,-1.0,0,0,0
33028,23263,23592,0,University of Amsterdam,887064364.0,-1,1941,7,4,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1941.0,-1.0,0,0,0
33138,23592,23665,1,Leiden University,121797337.0,-1,1908,10,2,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1908.0,-1.0,0,0,0
33160,4243,27341,1,Vrije Universiteit Amsterdam,865915315.0,-1,1971,7,2,0,-1,0,0,1,1984.0,1.0,65,65.0,4,4.0,1977.0,11,282,25,2.65,84.6,1971.0,-13.0,0,0,1
33372,2578,23835,1,"University of Wisconsin, Madison",135310074.0,-1,1941,11,2,16,-1,1,1,117,1922.0,1.2717391304347827,6466,70.28260869565217,88,0.9565217391304348,1939.0,2,6,1,0.6438356164383562,400.90410958904107,1939.0,19.0,8,0,1
33373,23835,6507,1,Johns Hopkins University,145311948.0,-1,1921,8,3,7,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1922.0,3,226,2,1.2717391304347827,70.28260869565217,1921.0,-1.0,0,0,1
33479,23890,23889,1,University of Amsterdam,887064364.0,-1,1901,6,3,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1901.0,-1.0,0,0,0
33480,23892,23890,1,University of Amsterdam,887064364.0,-1,1934,2,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,1944.0,5,107,1,0.12280701754385966,2.4035087719298245,1934.0,-1.0,0,0,1
33737,26857,24297,2,Bell Laboratories,,1966,1967,39,4,0,1,0,0,254,1974.0,5.291666666666667,22480,468.33333333333326,219,4.5625,1999.0,2,93,4,2.0,93.0,1967.0,-7.0,0,0,0
33740,24054,2017,2,Harvard University,136199984.0,1960,1961,22,6,2,1,1,1,300,1939.0,3.79746835443038,10032,126.98734177215191,250,3.1645569620253164,1968.0,25,1087,37,5.2407407407407405,161.96296296296296,1961.0,22.0,25,0,1
33896,22715,24297,2,Yale University,32971472.0,1982,1985,39,21,0,1,0,0,254,1974.0,5.291666666666667,22480,468.33333333333326,219,4.5625,1985.0,1,17,6,1.0,17.0,1985.0,11.0,60,1,0
34143,17174,24296,1,Columbia University,78577930.0,-1,1977,6,1,0,-1,1,0,128,1950.0,2.098360655737705,3964,64.98360655737704,118,1.9344262295081969,1977.0,19,2402,31,13.4,1165.2,1977.0,27.0,13,4,1
34144,714,24297,3,Bell Laboratories,,1967,1969,39,4,0,1,1,0,254,1974.0,5.291666666666667,22480,468.33333333333326,219,4.5625,1964.0,12,486,13,14.948275862068966,1533.7241379310346,1964.0,-5.0,0,0,1
34145,17174,24297,2,Bell Laboratories,,1977,1979,39,14,0,1,1,0,254,1974.0,5.291666666666667,22480,468.33333333333326,219,4.5625,1977.0,19,2402,31,13.4,1165.2,1977.0,5.0,13,5,1
34251,24359,24360,1,Stony Brook University,59553526.0,1972,1973,6,3,0,-1,0,0,42,1967.0,0.9767441860465116,249,5.790697674418603,25,0.5813953488372093,-1.0,0,0,0,0.0,0.0,1973.0,6.0,3,0,0
34252,24359,24361,1,Kent State University,149910238.0,1973,1976,1,1,0,-1,0,0,10,1969.0,1.1111111111111112,113,12.555555555555555,7,0.7777777777777778,-1.0,0,0,0,0.0,0.0,1976.0,7.0,7,0,0
34256,24362,1835,1,California Institute of Technology,122411786.0,-1,1983,13,5,1,1,1,1,230,1962.0,3.8333333333333335,27264,454.4,191,3.183333333333333,1982.0,10,1577,13,3.925,609.35,1982.0,21.0,20,5,1
34456,1946,13139,0,University of Cambridge,241749.0,-1,1912,35,13,7,1,1,1,47,1881.0,0.3481481481481481,1631,12.08148148148148,12,0.08888888888888889,-1.0,0,0,0,0.0,0.0,1912.0,31.0,5,0,0
34479,49598,58899,1,Stanford University,97018004.0,-1,1995,6,1,8,-1,1,1,421,1947.0,5.6891891891891895,24241,327.58108108108115,193,2.608108108108108,1993.0,10,498,10,21.206896551724142,848.6551724137931,1993.0,48.0,41,3,1
34490,73840,37471,1,"University of California, Berkeley",95457486.0,-1,1960,32,7,0,1,0,0,445,1936.0,5.426829268292684,6687,81.54878048780488,400,4.878048780487805,-1.0,0,0,0,0.0,0.0,1960.0,24.0,37,0,0
34535,24525,24526,1,Harvard University,136199984.0,-1,1917,7,1,10,0,1,1,113,1908.0,1.0660377358490567,7551,71.23584905660377,21,0.19811320754716985,1916.0,7,32,2,0.4,9.766666666666667,1916.0,9.0,10,0,1
34586,24557,24526,1,Harvard University,136199984.0,-1,1923,7,2,10,-1,1,1,113,1908.0,1.0660377358490567,7551,71.23584905660377,21,0.19811320754716985,1924.0,21,1333,4,1.7674418604651163,290.04651162790697,1923.0,15.0,15,0,1
34642,24592,52698,1,Philipps University Marburg,,-1,1952,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1954.0,3,31,1,0.8928571428571429,19.642857142857142,1952.0,-1.0,0,0,1
34643,24593,24592,1,Georg-August-Universität Göttingen,74656192.0,-1,1968,1,1,1,-1,1,1,25,1954.0,0.8928571428571429,550,19.642857142857142,12,0.42857142857142855,1968.0,12,439,7,6.66,1262.38,1968.0,14.0,14,0,1
34675,24618,3924,1,Columbia University,78577930.0,-1,1927,6,5,13,1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1926.0,7,595,3,0.7901234567901234,49.27160493827161,1926.0,-1.0,0,0,1
34723,24652,24653,1,Free University of Brussels,908309457.0,1985,1992,24,2,0,-1,0,0,791,1937.0,10.14102564102564,37718,483.56410256410254,300,3.8461538461538463,1986.0,7,1143,4,10.277777777777779,495.66666666666674,1986.0,55.0,87,0,1
34724,24652,24654,1,Free University of Brussels,908309457.0,1985,1992,3,2,0,-1,0,0,250,1965.0,4.464285714285714,6598,117.82142857142857,177,3.1607142857142856,1986.0,7,1143,4,10.277777777777779,495.66666666666674,1986.0,27.0,43,0,1
34735,51156,33821,1,University of Oxford,40120149.0,-1,1968,22,7,0,1,1,0,89,1921.0,0.9270833333333334,6027,62.78125,56,0.5833333333333334,1989.0,9,131,16,5.757575757575758,175.0606060606061,1968.0,47.0,10,0,1
35030,23348,1943,0,University of Copenhagen,124055696.0,1916,1919,46,5,8,1,1,1,198,1909.0,1.8333333333333333,11813,109.37962962962965,75,0.6944444444444444,-1.0,0,0,0,0.0,0.0,1919.0,10.0,26,0,0
35141,38087,51961,1,"University of California, Berkeley",95457486.0,-1,1926,4,4,5,-1,1,1,94,1909.0,0.9215686274509804,1396,13.68627450980392,24,0.2352941176470588,1927.0,1,1,3,1.0,1.0,1926.0,17.0,23,0,0
35178,24923,23346,1,Leiden University,121797337.0,-1,1927,23,13,7,1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1948.0,3,102,3,0.8,70.36,1927.0,-1.0,0,0,1
35179,24360,24923,1,"University of Michigan, Ann Arbor",27837315.0,-1,1946,10,2,3,-1,1,1,20,1948.0,0.8,1759,70.36,21,0.84,1967.0,4,43,5,0.9767441860465116,5.790697674418603,1946.0,-2.0,1,0,1
35181,24662,53753,1,Friedrich-Wilhelms-Universität zu Berlin,39343248.0,-1,1922,6,1,3,0,1,1,10,1918.0,0.15151515151515152,25,0.3787878787878788,7,0.10606060606060606,1925.0,2,928,1,0.6825396825396826,53.79365079365079,1922.0,4.0,0,0,1
35573,25207,23498,1,Eindhoven University of Technology,83019370.0,-1,1972,3,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1972.0,-1.0,0,0,0
35577,23864,25210,1,Leiden University,121797337.0,-1,1967,1,1,0,-1,0,0,1,1974.0,1.0,0,0.0,1,1.0,1964.0,6,450,2,0.875,49.79166666666666,1964.0,-7.0,0,0,1
35578,25210,25212,1,University of Amsterdam,887064364.0,-1,1960,4,2,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1974.0,1,0,1,1.0,0.0,1960.0,-1.0,0,0,0
35585,25216,23346,1,Leiden University,121797337.0,-1,1918,23,10,0,1,1,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1918.0,-1.0,0,0,0
35596,25212,25223,1,Delft University of Technology,98358874.0,-1,1945,4,3,4,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1945.0,-1.0,0,0,0
35600,25212,25216,0,Delft University of Technology,98358874.0,-1,1945,2,2,4,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1945.0,-1.0,0,0,0
35772,49948,27672,1,Columbia University,78577930.0,-1,1939,13,7,0,1,0,0,241,1923.0,2.738636363636364,14038,159.52272727272728,175,1.9886363636363635,1940.0,3,114,6,1.2794117647058822,68.30882352941177,1939.0,16.0,28,0,1
35831,883,25380,1,Massachusetts Institute of Technology,63966007.0,-1,1959,2,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,1960.0,9,401,5,7.451612903225807,531.0645161290323,1959.0,-1.0,0,0,1
35842,25387,25388,1,Georg-August-Universität Göttingen,74656192.0,-1,1924,24,9,1,1,1,1,1,1954.0,1.0,100,100.0,2,2.0,1958.0,1,0,1,1.0,0.0,1924.0,-30.0,0,0,0
35843,25388,25390,1,Friedrich-Wilhelms-Universität zu Berlin,39343248.0,-1,1906,10,4,15,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1954.0,1,100,2,1.0,100.0,1906.0,-1.0,0,0,0
36074,25559,25560,1,Johns Hopkins University,145311948.0,-1,1933,5,2,15,-1,1,1,1,2004.0,1.0,0,0.0,23,23.0,1933.0,11,1153,7,2.35632183908046,217.20689655172413,1933.0,-71.0,0,0,1
36075,25560,25561,1,University of Vienna,129774422.0,-1,1914,4,4,3,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,2004.0,1,0,23,1.0,0.0,1914.0,-1.0,0,0,0
36135,25597,25598,1,Utrecht University,193662353.0,-1,1963,6,4,6,1,1,1,2,1986.0,1.0,14,7.0,1,0.5,1963.0,4,161,1,1.1,199.7,1963.0,-23.0,0,0,1
36136,24653,25599,1,Free University of Brussels,908309457.0,-1,1941,4,1,15,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1937.0,12,9,5,10.14102564102564,483.56410256410254,1937.0,-1.0,0,0,1
36137,25598,25599,1,Free University of Brussels,908309457.0,-1,1946,4,2,6,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1986.0,2,14,1,1.0,7.0,1946.0,-1.0,0,0,0
36256,25681,659,1,Brown University,27804330.0,1978,1983,14,3,0,1,0,0,254,1953.0,3.681159420289855,19328,280.1159420289855,132,1.9130434782608696,1982.0,5,2323,4,1.475,69.05,1982.0,30.0,12,2,1
